order_id,service_category,delivery_type,origin_node_type,origin_node_name,origin_operator,dest_node_type,final_carrier,num_ops,num_processes,num_legs,num_transfers,has_crossdocking,has_first_mile,num_operators,total_span_hours,picking_window_hours,total_process_time_mins,complexity_score,short_picking_window,anomalous_span,complex_route,seller_origin,span_ratio
FOFCL000028001316,MESON,COLLECT,SELLER,BUBBA BAGSGSC-SC58F9D5558343A,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,52.0,1.0,420,105,True,False,True,True,2.0
FOFCL000028468254,MESON,COLLECT,STORE,FALABELLA INDEPENDENCIA,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028436309,MESON,COLLECT,STORE,FALABELLA TEMUCO,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028000923,DATE_RANGE,HOME_DELIVERY,SELLER,TECHHOME CLGSC-SC2293EA241B932,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,68.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000028001286,REGULAR,HOME_DELIVERY,SELLER,ENFRANKLIN SPAGSC-SC52AD487B92C66,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,25.5,8.0,720,65,False,False,False,True,0.75
FOFCL000028001300,DATE_RANGE,HOME_DELIVERY,SELLER,BUY ITGSC-SCF6323D21B6E99,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,68.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000028001406,DATE_RANGE,HOME_DELIVERY,SELLER,TECHHOME CLGSC-SC2293EA241B932,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,68.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000028425262,MESON,COLLECT,STORE,FALABELLA VIÃ‘A DEL MAR,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,2.0,120,5,True,False,False,False,0.5
FOFCL000028001309,REGULAR,HOME_DELIVERY,SELLER,FLEXGSC-SC7E1CB899E1A59,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,265.5,192.0,8790,65,False,True,False,True,7.8088235294117645
FOFCL000028433790,MESON,COLLECT,STORE,FALABELLA COSTANERA CENTER,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028001239,DATE_RANGE,HOME_DELIVERY,SELLER,WATER. CLGSC-SCFFFFA0441303F,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,249.02,70.0,11400,35,False,False,False,True,0.8384511784511784
FOFCL000028425261,MESON,COLLECT,STORE,FALABELLA VIÃ‘A DEL MAR,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,2.0,120,5,True,False,False,False,0.5
FOFCL000028001377,MESON,COLLECT,SELLER,LIOLAGSC-SC41FE8678A9F20,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,28.0,1.0,420,105,True,False,True,True,1.0769230769230769
FOFCL000028386051,MESON,COLLECT,SELLER,BUBBA BAGSGSC-SC58F9D5558343A,SELLER,STORE,SODIMAC,8,4,4,3,True,True,2,28.17,1.0,420,105,True,False,True,True,1.0834615384615385
FOFCL000028467562,MESON,COLLECT,STORE,FALABELLA TEMUCO,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028470407,MESON,COLLECT,STORE,FALABELLA PUERTO MONTT,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028338759,MESON,COLLECT,SELLER,WORLD SUPER STOREGSC-SC530DD6181A886,SELLER,STORE,FALABELLA,6,3,3,2,True,True,2,52.0,8.0,780,70,False,False,False,True,2.0
FOFCL000028001878,MESON,COLLECT,SELLER,GRYLANGSC-SC2B55C8053662C,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,28.0,8.0,840,100,False,False,True,True,1.0769230769230769
FOFCL000028001845,DATE_RANGE,HOME_DELIVERY,SELLER,SMARTONE.GSC-SCB4CE2CE8A25D3,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,249.02,70.0,11400,35,False,False,False,True,0.8384511784511784
FOFCL000028001962,MESON,COLLECT,SELLER,VENTITAS CANDY BAR SPAGSC-SC937B53AD26491,SELLER,PICKUP_POINT,BLUEEXPRESS,6,3,3,2,True,True,2,25.52,6.0,720,70,False,False,False,True,0.9815384615384615
FOFCL000028417709,MESON,COLLECT,STORE,FALABELLA TALCA,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028001861,MESON,COLLECT,SELLER,ZG STORE LTDAGSC-SC381A03EF19655,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,52.0,4.0,600,100,False,False,True,True,2.0
FOFCL000028422676,MESON,COLLECT,STORE,FALABELLA COSTANERA CENTER,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028435414,MESON,COLLECT,STORE,FALABELLA CONCEPCIÃ“N,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028416293,MESON,COLLECT,STORE,FALABELLA VIÃ‘A DEL MAR,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,2.0,120,5,True,False,False,False,0.5
FOFCL000028420475,REGULAR,HOME_DELIVERY,STORE,FALABELLA LOS DOMINICOS,FALABELLA,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,1,39.02,7.0,300,20,False,False,False,False,1.1476470588235295
FOFCL000028347975,MESON,COLLECT,SELLER,LIPPIGSC-SCE362255310206,SELLER,STORE,SODIMAC,8,4,4,3,True,True,2,28.17,1.0,420,105,True,False,True,True,1.0834615384615385
FOFCL000028101861,REGULAR,HOME_DELIVERY,SELLER,YASSGSC-SC24E4C456FE44B,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,241.5,192.0,8790,65,False,True,False,True,7.102941176470588
FOFCL000028455146,MESON,COLLECT,STORE,FALABELLA CHILLÃN II,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028469290,MESON,COLLECT,STORE,FALABELLA PLAZA NORTE,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028376049,MESON,COLLECT,WAREHOUSE,TOTTUS FARFANA TEMPLATE,TOTTUS,STORE,TOTTUS,4,2,2,1,False,True,1,101.25,7.0,240,20,False,True,False,False,3.894230769230769
FOFCL000028002226,REGULAR,HOME_DELIVERY,SELLER,MULTITIENDA LAS VALENTINAÂ´S SPAGSC-SC01D2E793A8C13,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,27.0,1.0,300,70,True,False,False,True,0.7941176470588235
FOFCL000028380368,MESON,COLLECT,SELLER,RINCON DEL BEBEGSC-SC6F06643B6C62B,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,28.0,1.0,480,105,True,False,True,True,1.0769230769230769
FOFCL000028002824,MESON,COLLECT,SELLER,TODO PARA EL HOGARGSC-SCDD1827F6A2A74,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,28.0,1.0,420,105,True,False,True,True,1.0769230769230769
FOFCL000028429982,REGULAR,HOME_DELIVERY,SELLER,LIOLAGSC-SC41FE8678A9F20,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,26.0,4.0,480,65,False,False,False,True,0.7647058823529411
FOFCL000028002746,DATE_RANGE,HOME_DELIVERY,SELLER,MÃS VENDIDO CLGSC-SC75F849C3CF033,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,393.02,94.0,17160,35,False,False,False,True,1.3232996632996632
FOFCL000028438166,MESON,COLLECT,STORE,FALABELLA TEMUCO,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028002301,DATE_RANGE,HOME_DELIVERY,SELLER,MACHINE TOY DIGITAL CLGSC-SC80413455A4DC5,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,68.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000028002489,REGULAR,HOME_DELIVERY,STORE,FALABELLA MALL CASTRO,FALABELLA,THREE_PL_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,2,50.0,12.0,240,25,False,False,False,False,1.4705882352941178
FOFCL000028440373,MESON,COLLECT,STORE,FALABELLA MALL PLAZA TOBALABA,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,11.0,1.0,60,5,True,False,False,False,0.4230769230769231
FOFCL000028467695,MESON,COLLECT,STORE,FALABELLA MELIPILLA,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028003479,DATE_RANGE,HOME_DELIVERY,SELLER,MÃS VENDIDO CLGSC-SC75F849C3CF033,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,393.02,94.0,17160,35,False,False,False,True,1.3232996632996632
FOFCL000028307869,MESON,COLLECT,SELLER,ESHOPANGIEGSC-SC212CE5553D938,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,53.0,1.0,420,105,True,False,True,True,2.0384615384615383
FOFCL000028426024,MESON,COLLECT,STORE,FALABELLA VIÃ‘A DEL MAR,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,2.0,120,5,True,False,False,False,0.5
FOFCL000028432275,MESON,COLLECT,STORE,FALABELLA LA SERENA,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,2.0,120,5,True,False,False,False,0.5
FOFCL000028003075,DATE_RANGE,HOME_DELIVERY,SELLER,CREATE BEAUTY LIFE CLGSC-SC66C675A20C918,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,249.02,70.0,11400,35,False,False,False,True,0.8384511784511784
FOFCL000028003390,DATE_RANGE,HOME_DELIVERY,SELLER,MANY ONE CLGSC-SC5DB3193F8537D,SELLER,CROSSDOCK_HUB,MAILAMERICAS,4,2,2,1,False,True,1,249.02,70.0,11400,30,False,False,False,True,0.8384511784511784
FOFCL000028442657,MESON,COLLECT,STORE,FALABELLA PLAZA EGAÃ‘A,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028003301,DATE_RANGE,HOME_DELIVERY,SELLER,CREATE BEAUTY LIFE CLGSC-SC66C675A20C918,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,249.02,70.0,11400,35,False,False,False,True,0.8384511784511784
FOFCL000028003429,MESON,COLLECT,SELLER,TITANIUMGSC-SC4C211C145887C,SELLER,PICKUP_POINT,BLUEEXPRESS,6,3,3,2,True,True,2,50.5,6.0,720,70,False,False,False,True,1.9423076923076923
FOFCL000028003872,REGULAR,HOME_DELIVERY,SELLER,SOCIEDAD PINO ROBLE SPAGSC-SC6773E720E3531,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,244.5,205.4,8790,65,False,True,False,True,7.1911764705882355
FOFCL000028340618,REGULAR,HOME_DELIVERY,SELLER,KITCHEN CENTERGSC-SCBE67ECC91C208,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,50.0,8.0,630,65,False,False,False,True,1.4705882352941178
FOFCL000028003646,DATE_RANGE,HOME_DELIVERY,SELLER,WATER. CLGSC-SCFFFFA0441303F,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,249.02,70.0,11400,35,False,False,False,True,0.8384511784511784
FOFCL000028003883,MESON,COLLECT,SELLER,NUTRALIFE SUPLEMENTOS SPAGSC-SC696403EABACF6,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,53.0,1.0,420,105,True,False,True,True,2.0384615384615383
FOFCL000028460781,MESON,COLLECT,STORE,FALABELLA PARQUE ARAUCO,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028003778,DATE_RANGE,HOME_DELIVERY,SELLER,TOP SUNGLASSES-CLGSC-SC79C72DA28E710,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,225.02,70.0,9960,35,False,False,False,True,0.7576430976430977
FOFCL000028436175,MESON,COLLECT,STORE,FALABELLA TEMUCO,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028003917,DATE_RANGE,HOME_DELIVERY,SELLER,BETTER LIFE CLGSC-SC883AADBA3AB68,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,68.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000028004217,DATE_RANGE,HOME_DELIVERY,SELLER,WATER. CLGSC-SCFFFFA0441303F,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,249.02,70.0,11400,35,False,False,False,True,0.8384511784511784
FOFCL000028353866,REGULAR,HOME_DELIVERY,SELLER,IZI LIFEGSC-SCFE44BD8CAE1F4,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,26.0,1.0,210,70,True,False,False,True,0.7647058823529411
FOFCL000028194548,MESON,COLLECT,SELLER,DCIC GROUPGSC-SC942939F0EB079,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,100.0,8.0,750,100,False,True,True,True,3.8461538461538463
FOFCL000028004903,DATE_RANGE,HOME_DELIVERY,SELLER,YISINGSC-SC3A7BF33706582,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,393.02,94.0,17160,35,False,False,False,True,1.3232996632996632
FOFCL000028434600,MESON,COLLECT,STORE,FALABELLA PLAZA VESPUCIO,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028414418,MESON,COLLECT,STORE,FALABELLA MELIPILLA,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028004135,DATE_RANGE,HOME_DELIVERY,SELLER,MACHINE TOY DIGITAL CLGSC-SC80413455A4DC5,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,68.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000028468325,MESON,COLLECT,STORE,FALABELLA PUENTE,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,11.0,1.0,60,5,True,False,False,False,0.4230769230769231
FOFCL000028004911,DATE_RANGE,HOME_DELIVERY,SELLER,TECHHOME CLGSC-SC2293EA241B932,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,68.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000028430171,MESON,COLLECT,STORE,FALABELLA LA CALERA,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,2.0,120,5,True,False,False,False,0.5
FOFCL000028445074,MESON,COLLECT,STORE,FALABELLA RANCAGUA,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028461083,MESON,COLLECT,STORE,FALABELLA ELECTROHOGAR,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028004665,DATE_RANGE,HOME_DELIVERY,SELLER,MACHINE TOY DIGITAL CLGSC-SC80413455A4DC5,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,68.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000028457968,MESON,COLLECT,STORE,FALABELLA TEMUCO,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028004351,MESON,COLLECT,SELLER,FORUS S.A.GSC-SC9DEBAE01EF484,SELLER,STORE,TOTTUS,6,3,3,2,True,True,2,28.17,8.0,780,70,False,False,False,True,1.0834615384615385
FOFCL000028004705,DATE_RANGE,HOME_DELIVERY,SELLER,HOT OFFICIAL STOREGSC-SC24F00B974756F,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,249.02,70.0,11400,35,False,False,False,True,0.8384511784511784
FOFCL000028418021,MESON,COLLECT,STORE,FALABELLA PLAZA OESTE,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028005198,DATE_RANGE,HOME_DELIVERY,SELLER,SWISHPOP PERFUMESGSC-SC73D48EAECE761,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,201.02,190.0,8520,35,False,False,False,True,0.6768350168350169
FOFCL000028005306,DATE_RANGE,HOME_DELIVERY,SELLER,MÃS VENDIDO CLGSC-SC75F849C3CF033,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,393.02,94.0,17160,35,False,False,False,True,1.3232996632996632
FOFCL000028124425,DATE_RANGE,HOME_DELIVERY,SELLER,BLITZTRADINGS CLGSC-SC7E2DDC0948135,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,273.02,118.0,9960,35,False,False,False,True,0.9192592592592592
FOFCL000028439762,MESON,COLLECT,STORE,FALABELLA ELECTROHOGAR,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028005293,REGULAR,HOME_DELIVERY,SELLER,INNOVAMUEBLES.GSC-SC71E2188BDAAB5,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,241.5,192.0,8790,65,False,True,False,True,7.102941176470588
FOFCL000028447745,MESON,COLLECT,STORE,FALABELLA PLAZA EL TRÃ‰BOL,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028005230,DATE_RANGE,HOME_DELIVERY,SELLER,GLOBAL SHOES MALL CLGSC-SCC88B8CEDC3BC4,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,393.02,94.0,17160,35,False,False,False,True,1.3232996632996632
FOFCL000028447435,MESON,COLLECT,STORE,FALABELLA PUENTE,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,11.0,1.0,60,5,True,False,False,False,0.4230769230769231
FOFCL000028420994,REGULAR,HOME_DELIVERY,SELLER,THOMAS/SIEGENGSC-SC0B2C25B0D7AE2,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,26.0,8.0,720,65,False,False,False,True,0.7647058823529411
FOFCL000028005566,DATE_RANGE,HOME_DELIVERY,SELLER,YISINGSC-SC3A7BF33706582,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,393.02,94.0,17160,35,False,False,False,True,1.3232996632996632
FOFCL000028398200,REGULAR,HOME_DELIVERY,SELLER,GASEIGSC-SC6D8577586B29F,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,26.0,8.0,630,65,False,False,False,True,0.7647058823529411
FOFCL000028440115,REGULAR,HOME_DELIVERY,WAREHOUSE,FALABELLA LOF3 - 9992,FALABELLA,WAREHOUSE,HOME DELIVERY CORP,4,2,2,1,False,True,1,26.0,15.0,240,20,False,False,False,False,0.7647058823529411
FOFCL000028005772,REGULAR,HOME_DELIVERY,SELLER,BARBIZONGSC-SCB7E758BBD8DEE,SELLER,WAREHOUSE,HOME DELIVERY CORP,8,4,4,3,True,True,2,26.0,1.0,420,105,True,False,True,True,0.7647058823529411
FOFCL000028099013,DATE_RANGE,HOME_DELIVERY,SELLER,MOBILE REFRESHGSC-SC169045D730834,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,225.02,70.0,9960,35,False,False,False,True,0.7576430976430977
FOFCL000028406948,REGULAR,HOME_DELIVERY,STORE,FALABELLA LA DEHESA,FALABELLA,CROSSDOCK_HUB,HOME DELIVERY CORP,4,2,2,1,False,True,1,39.02,7.0,300,20,False,False,False,False,1.1476470588235295
FOFCL000028470811,MESON,COLLECT,STORE,FALABELLA PLAZA VESPUCIO,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028443853,MESON,COLLECT,STORE,FALABELLA PLAZA EGAÃ‘A,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028005814,DATE_RANGE,HOME_DELIVERY,SELLER,TECHHOME CLGSC-SC2293EA241B932,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,68.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000028005732,DATE_RANGE,HOME_DELIVERY,SELLER,WATER. CLGSC-SCFFFFA0441303F,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,249.02,70.0,11400,35,False,False,False,True,0.8384511784511784
FOFCL000028169202,DATE_RANGE,HOME_DELIVERY,SELLER,ETOPIA STOREGSC-SCB6552A86B64BC,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,273.02,118.0,9960,35,False,False,False,True,0.9192592592592592
FOFCL000028006051,DATE_RANGE,HOME_DELIVERY,SELLER,COOLCLUB CLGSC-SC1F96D513013BD,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,68.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000028465796,MESON,COLLECT,STORE,FALABELLA CONCEPCIÃ“N,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028398748,MESON,COLLECT,SELLER,ORRO HOMEGSC-SCAEF53F0701278,SELLER,STORE,FALABELLA,8,4,4,3,True,True,2,29.0,1.0,420,105,True,False,True,True,1.1153846153846154
FOFCL000028460653,MESON,COLLECT,STORE,FALABELLA CONCEPCIÃ“N,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028444167,MESON,COLLECT,STORE,FALABELLA CALAMA,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,2.0,120,5,True,False,False,False,0.5
FOFCL000028006171,DATE_RANGE,HOME_DELIVERY,SELLER,TECHHOME CLGSC-SC2293EA241B932,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,68.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000028464196,MESON,COLLECT,STORE,FALABELLA PUENTE,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,11.0,1.0,60,5,True,False,False,False,0.4230769230769231
FOFCL000028006525,DATE_RANGE,HOME_DELIVERY,SELLER,MACHINE TOY DIGITAL CLGSC-SC80413455A4DC5,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,68.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000028429280,MESON,COLLECT,STORE,FALABELLA MALL COPIAPÃ“,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,2.0,120,5,True,False,False,False,0.5
FOFCL000028464198,MESON,COLLECT,STORE,FALABELLA PUENTE,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,11.0,1.0,60,5,True,False,False,False,0.4230769230769231
FOFCL000028414241,MESON,COLLECT,STORE,FALABELLA PLAZA EL TRÃ‰BOL,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028006502,MESON,COLLECT,SELLER,BBAZARGSC-SC9C43A141654A9,SELLER,STORE,FALABELLA,10,5,5,4,True,True,3,28.0,1.0,540,125,True,False,True,True,1.0769230769230769
FOFCL000028006687,REGULAR,HOME_DELIVERY,SELLER,MUNDO ONLINE.GSC-SC6689B1FDB9154,SELLER,THREE_PL_HUB,HOME DELIVERY CORP,6,3,3,2,True,True,1,338.0,1.0,210,70,True,True,False,True,9.941176470588236
FOFCL000028422441,MESON,COLLECT,SELLER,PILLINGSC-SC5A59DBCB406A0,SELLER,STORE,FALABELLA,6,3,3,2,True,True,2,29.0,1.0,360,75,True,False,False,True,1.1153846153846154
FOFCL000028469740,MESON,COLLECT,STORE,FALABELLA CONCEPCIÃ“N,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028006600,MESON,COLLECT,SELLER,TECNOHOGARGSC-SC5C6EF6AC8E6EE,SELLER,STORE,FALABELLA,6,3,3,2,True,True,2,52.0,1.0,360,75,True,False,False,True,2.0
FOFCL000028006643,REGULAR,HOME_DELIVERY,SELLER,MLV-INCALGSC-SC76284C71C74F9,SELLER,WAREHOUSE,HOME DELIVERY CORP,6,3,3,2,True,True,1,73.02,2.0,270,70,True,False,False,True,2.1476470588235292
FOFCL000028006878,REGULAR,HOME_DELIVERY,SELLER,TEN SERIESGSC-SC6B161EEB74F69,SELLER,THREE_PL_HUB,HOME DELIVERY CORP,6,3,3,2,True,True,1,410.0,8.0,630,65,False,True,False,True,12.058823529411764
FOFCL000028414292,MESON,COLLECT,STORE,FALABELLA ARAUCO MAIPÃš,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028446120,MESON,COLLECT,STORE,FALABELLA PARQUE ARAUCO,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028418126,MESON,COLLECT,STORE,FALABELLA OVALLE,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028006865,DATE_RANGE,HOME_DELIVERY,SELLER,MACHINE TOY DIGITAL CLGSC-SC80413455A4DC5,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,369.02,68.0,15600,35,False,False,False,True,1.2424915824915825
FOFCL000028007073,DATE_RANGE,HOME_DELIVERY,SELLER,HOT OFFICIAL STOREGSC-SC24F00B974756F,SELLER,CROSSDOCK_HUB,COURIER INTERNACIONAL,4,2,2,1,False,True,2,249.02,70.0,11400,35,False,False,False,True,0.8384511784511784
FOFCL000028469970,MESON,COLLECT,STORE,FALABELLA TEMUCO,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
FOFCL000028417154,MESON,COLLECT,STORE,FALABELLA PLAZA VESPUCIO,FALABELLA,STORE,FALABELLA,2,1,1,0,False,False,1,13.0,1.0,60,5,True,False,False,False,0.5
